1, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 938, 1448, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 938, 1448, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 938, 1448, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 469, 724, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 469, 724, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 469, 724, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 469, 724, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 469, 724, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 469, 724, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 938, 1448, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 938, 1448, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 118, 181, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
4, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 1536, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 1536, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 1536, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 2048, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 2048, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 30, 46, 2016, 1, 1, 2048, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
6, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 30, 46, 2016, 1, 1, 2048, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 30, 46, 2016, 1, 1, 2048, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 30, 46, 2016, 1, 1, 2048, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
7, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 112, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 2016, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 1024, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 1024, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 1024, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 1536, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 1536, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 1536, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 768, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 768, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 30, 46, 2016, 1, 1, 768, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 8, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 224, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 235, 363, 224, 1, 1, 448, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 940, 1450, 3, 3, 3, 32, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
